Month,Region,Crop Type,Rainfall (mm),Fertilizer Used (kg),Pesticide Usage (L),Temperature (°C),Soil Type,Market Access (%),Crop Yield (tons)
12,Western,Maize,159.4291998271945,21.88865961642716,10.850959103430641,23.896348128138108,Loamy,83.15071279579175,3.77
10,Rift Valley,Wheat,167.49544206259003,50.31236667899206,13.13149493979429,19.149859875155958,Loamy,84.46233826257968,6.99
6,Eastern,Beans,223.58254568074454,68.04554347573294,8.275497721699605,23.311853004433598,Clay,65.41832946337477,7.34
7,Nyanza,Maize,143.18532692854302,31.844876397061594,11.632211387347024,23.25415243869997,Sandy,44.0622566574487,6.35
4,Rift Valley,Tea,133.03185266328666,80.38567847283538,12.203190289094653,25.879840911789213,Clay,99.29376073734267,5.28
7,Western,Beans,127.77537206309344,60.21584177055189,11.779095231326378,24.136691643425696,Clay,69.08353737991197,6.09
11,Eastern,Tea,105.87334828757247,70.61161171248115,6.6973852687914315,25.870221414839747,Clay,58.7680030596992,7.01
8,Coast,Beans,133.53935373846764,36.84330892295726,10.597453929084756,26.110320399416683,Sandy,76.2520236172467,0.99
11,Western,Maize,108.18394359443883,67.09050454133231,11.456561184218646,30.464786032149426,Clay,87.50681182004946,9.99
1,Western,Tea,126.73843905078458,28.16132199209374,10.028713867631767,23.054110034141626,Loamy,69.654241658718,4.05
6,Eastern,Tea,172.7039014243184,67.80495001673017,1.6540893665156613,21.176931898000863,Loamy,89.17862751909061,2.92
8,Western,Beans,79.73829738881435,53.436786795870624,10.64195849589392,24.738250845949228,Loamy,86.24499907775302,5.19
5,Eastern,Tea,165.5951424451618,61.06502439969567,18.85012415758897,21.59315991858137,Sandy,53.85428218896912,6.81
4,Rift Valley,Beans,172.68460269359463,26.488107887502967,8.559842924972068,28.44588230530961,Clay,59.89314841510785,4.98
2,Eastern,Beans,115.27725892035684,32.09860315446791,7.087691608578716,23.150345883164302,Sandy,84.36305744919652,6.59
6,Eastern,Beans,35.12580403965622,61.94456436506769,11.493394238845593,22.30327089637803,Clay,30.0,5.24
6,Nyanza,Beans,95.6871205162227,31.033039915515985,11.249512841866286,22.586052836546646,Loamy,67.75816460252517,4.7
11,Eastern,Maize,171.87978186244436,59.26412584198246,14.770940661665659,26.155252270414923,Clay,48.53753197562992,7.53
1,Eastern,Beans,119.08527750804471,22.657243870795085,4.968527376364449,23.526759050305543,Clay,62.85169297849713,3.83
9,Coast,Wheat,80.02791070820356,66.96348425333336,12.92552101029997,22.074999539608854,Clay,65.51769866456193,8.78
12,Rift Valley,Tea,99.8090031508713,25.34953370462982,12.361688245005855,28.996055752870593,Sandy,64.62633433138738,0.82
11,Nyanza,Wheat,153.6248010601821,61.04599875359047,9.431413852237815,21.43149047801475,Clay,61.71608121831087,6.57
6,Coast,Maize,141.8693427280552,62.51261867292001,11.35474927168676,24.10669822209898,Clay,53.54284525556779,6.34
3,Central,Wheat,110.44271603321222,36.064563631408504,14.11782992639343,25.956918454830692,Clay,100.0,6.6
4,Rift Valley,Tea,105.32702352741249,61.64053134169454,13.489261520113802,19.105994668748778,Sandy,98.01193006242026,4.02
12,Rift Valley,Wheat,104.32967403824712,55.20884526667112,5.427922751705085,25.440781504217775,Sandy,52.56901269615575,1.42
11,Central,Maize,83.1035926200599,39.22316287614524,13.280632747021938,20.83467697355865,Sandy,93.73175126955351,4.72
4,Eastern,Beans,184.61502757877767,29.828906318475838,9.741245579869926,26.468348342502008,Clay,64.0080176429072,6.26
3,Coast,Wheat,107.1071812315464,10.74748616654842,10.291496392062061,21.11204696424307,Loamy,71.93781209997566,6.43
10,Western,Maize,168.68634083301987,56.99300094599387,10.292787964006777,26.07830709554658,Loamy,69.05089060154626,4.01
3,Nyanza,Maize,180.85264207689806,18.703944572758896,9.39902804480696,27.31749919888414,Loamy,60.103770381190515,7.39
3,Western,Tea,159.9324359259184,51.906883988826166,14.76682998842826,26.584309576898413,Clay,84.7577851540922,11.17
4,Central,Tea,102.73518749127807,44.73103567835502,9.665128160603151,24.753949944714307,Loamy,71.88829795864987,4.06
7,Rift Valley,Wheat,136.14920361346438,63.58285550876391,5.521815486467325,23.3060971712109,Loamy,62.85172865171138,3.44
4,Rift Valley,Beans,119.03217574436336,43.959090010202715,8.425880576121084,22.27074127099547,Loamy,50.431158342992916,4.0
9,Nyanza,Maize,83.85192557079488,43.411044273058174,10.714778867241902,28.41310407245131,Clay,56.596074794213195,4.11
1,Rift Valley,Wheat,132.97437126886413,64.63741408576591,14.916859137188201,21.90151433949707,Loamy,45.37929826596854,7.17
8,Rift Valley,Maize,72.8384083536079,56.70116058168235,12.412378739795335,20.888801779290013,Loamy,70.18335322622754,3.46
7,Nyanza,Maize,167.50717553846255,56.32311914365557,6.597858885011824,25.99610680509849,Clay,52.05001611573407,9.33
2,Coast,Beans,101.41530810806428,59.385351796170525,19.940759666715564,21.611589590440513,Sandy,66.01659231222189,3.31
8,Coast,Beans,128.04638623491357,19.288557535857883,11.059101243911918,21.149809507601617,Loamy,90.55152780415557,0.95
1,Nyanza,Wheat,131.33151486184568,65.13577359973964,15.101562951996058,19.669187213490705,Sandy,87.98949359382378,8.56
11,Central,Beans,109.6438010518369,62.24937588027205,9.393142265691083,22.551270481618445,Loamy,69.51584658846073,1.04
12,Rift Valley,Beans,143.467752059011,29.666337428470055,12.133436978821798,23.75185492831052,Clay,68.69372910785275,4.69
9,Rift Valley,Wheat,101.00385373509903,45.118390526515974,13.35787401807362,24.729275182982096,Sandy,98.19811824131511,11.41
9,Central,Beans,154.85189189828975,49.21385424744738,14.872778847017024,26.85391873289845,Sandy,77.81134180538066,6.12
2,Coast,Tea,66.16081279013005,47.31006431196535,14.229473221512901,25.58069377099738,Sandy,65.08290310185215,1.97
7,Eastern,Maize,125.05518318185648,56.677199331370694,13.488788000291912,23.42738334134046,Sandy,48.60972824319322,5.52
10,Eastern,Maize,197.55715996233138,78.62733563662367,8.739653075223565,23.40541297086084,Loamy,75.90809827247115,7.99
3,Eastern,Maize,79.98674701577701,71.63533455345657,7.7130158321757545,25.53047240674555,Loamy,82.43985658874294,5.77
7,Coast,Maize,92.89020117900594,23.755616131371873,11.33043004129679,27.817710488785707,Sandy,60.52522713229534,4.89
12,Coast,Wheat,140.5563139863566,62.44139980612097,13.732512289364276,24.3789425984496,Loamy,74.36804132707049,4.37
10,Central,Maize,127.18327127758391,76.5786663907082,9.109117196893571,22.592607437368773,Sandy,64.54640057627456,9.83
9,Rift Valley,Maize,134.02520397094236,57.73617041378405,14.260687862857546,21.021401996743364,Sandy,67.23951401201496,6.43
4,Central,Maize,139.56748520590654,71.81960850371934,15.810466981944717,19.664384206763323,Clay,32.68266913656503,7.7
12,Central,Maize,145.3888587424708,90.2454089140153,6.334716323706321,25.99880901613057,Sandy,66.67327894425797,6.02
1,Coast,Tea,164.38799367824893,70.47419092213963,6.65231718481488,25.73393557091867,Loamy,84.54053953612082,9.64
2,Eastern,Maize,136.3927462771405,54.98617191283458,9.438499764378655,25.732090575319983,Sandy,60.52896166650163,5.22
1,Western,Tea,110.3496938152583,70.90176948169507,11.230450672756785,23.614021660943834,Clay,70.78789552322975,6.62
12,Rift Valley,Wheat,146.90294804810924,52.89775666193783,7.901731944931797,28.220804237675253,Loamy,58.66073939962119,3.8
5,Coast,Beans,195.9952773958086,50.478060865699106,15.408810715468578,22.547644516245548,Clay,75.4066251443916,5.09
5,Eastern,Maize,114.69465014469706,42.97171528572535,11.696267446073804,26.865807711621617,Clay,66.7521520369574,6.26
11,Western,Beans,81.01882781317434,81.26826717664215,10.157788192962958,23.88377131503137,Sandy,55.9113768897699,4.84
7,Western,Beans,164.2832267714789,33.63142668115997,4.25636190452589,22.174947705961987,Clay,89.98827201497691,3.86
9,Coast,Wheat,115.18475344185607,80.64735449356232,4.7367367342899716,25.777590921953283,Clay,83.93398020298322,5.14
9,Nyanza,Beans,33.09321815943855,59.99728247480743,11.124037001127226,25.22890835605198,Loamy,60.926398541077376,5.34
3,Rift Valley,Tea,153.89686708601687,22.01387650396117,1.4696174953806551,25.07091827780078,Clay,77.46682464126665,3.47
3,Western,Beans,98.5868725618431,57.35298585982843,14.050549638576287,24.243835266168595,Sandy,78.06118004230571,5.22
3,Coast,Beans,116.37866870783357,7.999469846967521,9.367384622510718,23.886320754849507,Sandy,79.63451852516764,3.75
4,Coast,Beans,133.27921322276057,62.510160336620714,22.972371878378933,31.165115978611315,Sandy,44.58616156007383,2.11
8,Eastern,Maize,127.61998719116265,67.70462965977981,19.231665002464442,27.55276993558852,Clay,85.09909811548943,3.57
6,Nyanza,Maize,148.3780726855616,38.152880886958926,9.274203723009933,26.168480684956535,Loamy,61.45451555611403,5.95
8,Rift Valley,Tea,102.58054517720626,52.47095391911164,9.57465198987474,24.335397474610165,Sandy,64.632580998381,3.59
1,Central,Tea,140.5242319270433,89.08314867500573,13.98232605600812,27.021471601790008,Clay,100.0,9.76
8,Eastern,Maize,109.61813289664332,39.88506591476127,16.812690439672153,25.553984329174355,Sandy,74.52810071081518,6.89
4,Western,Tea,149.5524192355001,28.82184825886799,3.447883770255933,24.07861425832211,Sandy,64.20516286829236,6.32
11,Western,Maize,144.61469936052214,79.63326804925197,2.8544981385812536,23.089307024202256,Loamy,36.92058440866141,10.13
1,Eastern,Wheat,82.58245191821618,89.25174381061589,7.511860777782474,23.757247987011937,Sandy,90.84646200919533,6.18
8,Coast,Beans,163.43928464700127,50.07391343695695,12.330950332695458,15.0,Loamy,49.82185493787097,6.99
4,Western,Beans,98.56146219543808,70.22926070816712,11.987494362030388,24.631802517892925,Clay,54.94841644750745,4.49
6,Nyanza,Tea,152.3223119312458,76.82951831061763,14.2790858199354,22.53457175966892,Sandy,65.02971551368226,12.03
8,Rift Valley,Maize,134.69149253605363,35.150315349232315,5.201209886538767,28.778009994848652,Clay,91.24617687550439,8.9
4,Nyanza,Maize,193.5273470718049,40.29388329264263,1.0,24.05803221243526,Clay,81.59859979998639,6.35
3,Western,Tea,111.0613607051259,74.6174902630947,13.432056781208582,20.433109741395114,Clay,67.6324373523961,6.88
9,Central,Maize,106.0273281552721,83.70028557417018,6.687214908139062,23.850359537615645,Sandy,74.62438095458232,9.13
3,Rift Valley,Wheat,119.22321576449069,61.257617203487094,1.9260485424454483,20.861636744812486,Loamy,60.99421460693341,5.05
9,Rift Valley,Beans,107.87280868662899,32.403712929958914,10.580254983837527,25.4202222471374,Sandy,72.09480534348026,3.11
2,Eastern,Tea,151.997676077682,89.74122223398882,13.17270275287471,24.872842093018456,Clay,71.10005117167205,9.44
2,Eastern,Tea,55.347575662536485,39.38058204376071,9.51177147151489,26.873518893324803,Loamy,84.5315484352203,3.83
2,Central,Maize,77.85270323414584,43.297244376570966,8.168606455270043,21.627354624916304,Clay,84.50767183658424,4.63
6,Coast,Tea,77.28788313683228,56.84675668979243,9.362551071416373,24.10202428868444,Loamy,77.40966073308468,3.2
3,Rift Valley,Wheat,158.01230367894303,81.08320841429548,8.51766895039687,19.904934613720094,Sandy,64.56478663680846,3.66
9,Central,Maize,188.424534903277,67.07951953104447,4.6078115522393315,26.104484345774143,Loamy,81.12733441585189,7.77
4,Eastern,Maize,115.82203125850114,58.29731000723821,7.141277292038273,25.556613541320367,Sandy,68.6204730069543,7.28
1,Eastern,Maize,113.24713107239957,59.265770602362124,12.085119620055258,25.48741506308271,Clay,53.771284469303005,5.01
4,Rift Valley,Maize,122.80208652452725,50.87029337286932,11.286714165506,24.00485709407082,Loamy,63.95068312133592,8.34
1,Nyanza,Wheat,166.47513210432763,61.162790290370125,10.672239223867281,25.244318672366372,Clay,71.26790475676486,5.34
5,Western,Maize,82.90587463237704,5.0,6.019406072586483,28.813017324925788,Loamy,83.65323675497118,0.53
4,Eastern,Tea,129.5347593093914,44.06785081860403,9.27398735145733,23.144717228873958,Sandy,67.2470774176427,5.13
8,Coast,Wheat,159.0079051912972,54.82643869833562,1.2917398142285812,24.415935551130254,Loamy,51.862019331405904,5.74
8,Coast,Beans,140.0437667975938,26.97971832760986,10.713906655541559,20.74162110245577,Loamy,70.8511252494523,6.29
7,Eastern,Beans,127.58326466394973,57.7264663562312,15.71543083125427,21.395217115205003,Sandy,71.70184060084829,4.37
3,Nyanza,Tea,160.04184370268564,45.910575580277566,4.103471471831577,24.293439879279923,Sandy,72.78756443354129,8.61
1,Nyanza,Tea,20.0,85.1095139663098,7.656289306728979,27.311800640105723,Sandy,83.79807273931645,8.64
1,Central,Wheat,147.11501278123632,81.46039450429713,11.316427114840518,23.231157527245283,Loamy,85.28384860134848,7.28
12,Coast,Beans,93.83697267490305,40.68388861763674,15.011370537709935,23.292250412063627,Clay,61.086836914275,7.03
11,Central,Beans,46.77468412574173,46.983245768666094,8.207101534799403,22.779344266486877,Loamy,60.75784812926585,1.49
3,Coast,Beans,140.44810398099924,48.52104868783215,7.230998682936415,22.395729987467032,Loamy,54.397019335667906,7.58
6,Western,Beans,174.94634180651832,40.966810476807545,2.1243074303356675,24.884914367126466,Clay,80.48223505420714,8.06
7,Western,Beans,114.50205941489233,53.90049968056253,10.413752517232426,19.508227064464066,Sandy,91.73230162506573,7.18
6,Rift Valley,Maize,158.11498188811754,34.834358622248196,18.168304160574976,27.842818730000182,Loamy,65.27377108136615,5.53
6,Central,Tea,184.49113031954582,27.387693301249474,11.109433847858703,22.00373310561162,Clay,66.3785415291251,0.0
6,Eastern,Maize,172.5965781433619,62.45422447800537,9.910884083265147,26.165710456314425,Sandy,92.00173835348464,5.78
3,Central,Beans,185.59858117485572,62.59059168443622,11.288329243067942,20.190004207818372,Sandy,77.58336779822511,5.89
6,Eastern,Wheat,149.68509964287568,33.91368480680015,9.955631984205592,26.006520391638656,Loamy,76.54353557201583,3.36
8,Nyanza,Wheat,123.01734555606372,67.90710861525199,6.747942510959481,26.015833823443494,Sandy,52.1362524103941,6.04
11,Central,Beans,55.921367524113265,37.368445416693376,13.293119662710822,25.152606216017688,Sandy,80.18092103919129,2.92
11,Nyanza,Beans,110.15750047480205,55.06330476075962,10.903046092447017,21.016714434600622,Clay,56.06295489235363,3.5
2,Western,Wheat,86.27013618735234,66.40688025224912,10.07045300773463,24.74864456879423,Clay,52.98969721097563,3.06
5,Western,Maize,206.83770869991255,49.32774870592574,6.098535890887,20.450831445796833,Sandy,64.79842634849932,5.33
1,Rift Valley,Maize,112.96456750270653,59.09481824282269,15.214031727739037,23.241710234711444,Clay,61.21310914826965,7.9
12,Central,Beans,124.92819227137943,39.67140712224857,12.65881098133244,27.08823930286598,Sandy,66.67600458422442,3.66
1,Nyanza,Maize,142.0594150416187,46.07066833143806,7.788316650530792,26.390105781212227,Loamy,48.38527548212622,4.25
5,Eastern,Wheat,121.74409785489814,45.88281138239319,14.007299414727749,24.0455488276213,Clay,84.38224459701509,4.62
12,Western,Maize,187.80204161723012,35.06843306919522,8.009716646459172,21.075580272231473,Sandy,86.91529441774644,6.8
3,Western,Beans,95.09402553062192,46.464516737684356,6.871986029955853,25.93676313652258,Sandy,40.789862887887786,5.19
4,Eastern,Wheat,127.7842982094897,19.027634022725067,6.961187530078852,24.058143713094076,Clay,84.67686708499825,0.0
3,Nyanza,Maize,90.30117657207808,40.1769250571579,2.9157257876476352,17.03905320530873,Clay,57.84207055267561,5.77
1,Nyanza,Tea,67.19909955117177,44.302490132606586,11.886169521672823,26.347889478949554,Loamy,82.8546330547418,7.06
1,Central,Wheat,95.52923636378858,44.8764049500924,2.6754204866465994,23.927301498390925,Sandy,68.97330261000377,2.37
12,Central,Wheat,118.51852811806351,45.17005108258442,5.0862246749369495,27.60735374394922,Loamy,70.43163346121497,2.91
12,Coast,Tea,102.8279110193096,48.76471600279742,1.697647963685867,20.714188443471585,Loamy,67.22353525868172,3.67
5,Coast,Tea,92.30316080504576,59.58883036172128,9.655721228836427,15.0,Loamy,88.18193806350229,3.44
6,Rift Valley,Wheat,63.747301453126646,67.49034148265045,9.398718158912512,24.837251575035555,Clay,51.40617981212458,5.18
3,Western,Tea,116.67577709485221,37.00469546303466,8.693215147254543,24.87469103004592,Loamy,79.11760508102513,0.93
12,Central,Beans,59.81118503875991,25.935982892217112,5.829689221317695,18.927985117180643,Clay,86.51995247334325,0.78
9,Nyanza,Beans,150.4022385475841,29.159111755137943,5.31106498625344,21.06450136240018,Clay,80.74510120810616,8.07
5,Eastern,Beans,123.29759011738012,40.255941576101456,11.857479454186297,32.2656532311597,Loamy,100.0,3.16
8,Nyanza,Wheat,61.69794002140278,42.961573643669816,7.797792273166049,23.08316815753859,Loamy,62.06579855912952,6.25
1,Western,Tea,107.63163691800546,34.600078676050856,11.265433286144578,26.192876929128648,Sandy,84.35957233890296,5.32
5,Coast,Tea,89.91374377637668,24.07766671500211,6.45900525550311,22.048020517894848,Loamy,68.40864046987869,0.0
3,Nyanza,Maize,132.7669804167672,40.877583450516234,10.724250971084329,17.72909130344053,Sandy,88.50109114529005,6.45
12,Rift Valley,Maize,173.61801784092577,53.628532402279426,15.213112149264255,23.489225259612283,Loamy,69.88466506417946,6.51
1,Western,Tea,44.993101214170224,61.90058931671129,12.344663201571134,23.203186319141686,Loamy,64.18186327206296,3.44
4,Coast,Tea,124.60104316589668,38.851538937833574,8.350344727134079,22.800365283994886,Loamy,89.59108305807443,5.62
5,Eastern,Tea,113.59468817733439,41.740043557131315,11.02879588142371,23.656077493480822,Loamy,62.62657091471605,5.83
7,Coast,Wheat,146.85360305801862,31.466033823053785,9.037339301879149,24.79280481493691,Sandy,48.80911361649166,6.33
1,Rift Valley,Tea,128.52786512950757,49.371216592504474,10.031520738778912,23.54964914623858,Sandy,62.24729675239257,7.8
3,Western,Maize,89.92122673044724,33.03142731618371,8.697555791405986,20.20798149615791,Loamy,79.28549419882799,4.8
2,Eastern,Wheat,107.23784257333527,61.462556264824,9.342659176458435,25.458554374685818,Loamy,90.88058127380637,2.97
9,Rift Valley,Tea,88.15896572786045,14.282670161317775,10.8483734122967,18.15188473403273,Sandy,71.66694062944768,2.14
10,Coast,Maize,163.04028554394392,42.80740655095075,6.026565201672197,17.8489276281474,Clay,89.77295600851038,11.63
6,Rift Valley,Wheat,120.85246594687769,56.02214678383484,5.936484692040087,26.217541484104704,Clay,49.6273761778361,6.67
10,Western,Tea,196.04762743012031,53.676690326450085,4.445829784675156,25.52106081640607,Clay,63.35104802773146,11.5
3,Central,Tea,117.57356744741517,103.86067327960993,3.5989155819851604,23.82781390477789,Sandy,65.67137324268849,10.05
8,Rift Valley,Tea,91.66372932358149,56.99600049135815,5.130869231118083,19.813654485734784,Sandy,68.2816085879122,5.22
8,Rift Valley,Wheat,59.451424295486916,29.918908063159794,10.637850027216517,21.876267177977773,Clay,71.26141582375294,3.91
2,Coast,Maize,47.8744129497622,48.09071505821854,6.428849938032464,23.211759756940488,Clay,80.3636643608829,3.77
6,Coast,Maize,56.63456227978041,14.475073330670966,12.054457856924385,19.21231809427766,Loamy,63.32789742744264,0.0
7,Eastern,Beans,130.68506604045933,48.38800501406478,10.138854995010247,21.782914025930303,Sandy,72.08543030429688,5.5
2,Coast,Tea,140.34900092919736,33.33887885998483,2.125983146247785,25.95699101453004,Sandy,69.32315664513922,7.22
11,Nyanza,Beans,56.752371918714665,68.30780551120324,12.61990233688676,28.28191609286765,Clay,56.11165144163275,3.39
10,Western,Beans,155.80153256304462,39.0091945080893,13.24319458236684,22.741695742024348,Clay,68.29499966377847,6.52
2,Western,Maize,100.67755793266242,47.664681684095065,6.024549300660587,26.269465062948296,Sandy,67.84510705154322,6.37
10,Central,Wheat,125.87172047942198,37.288843171911935,11.680766171579966,18.257819788237597,Loamy,67.5237915249543,2.93
1,Central,Wheat,184.48882513021698,84.77702703706663,6.574007050363204,25.978353723340835,Clay,70.47639184872176,6.98
8,Western,Maize,155.87357263462127,43.57514467764177,10.390681506993342,21.588154755817555,Sandy,71.1351031092008,3.73
1,Central,Wheat,109.25877408376671,86.65114086958403,4.9420063721801375,24.92203685012391,Sandy,63.515572313390045,4.74
9,Eastern,Beans,84.3523109833885,66.28303524236533,2.827574189861693,23.25674274528087,Loamy,89.09072100956897,2.7
11,Coast,Tea,33.9273839468278,59.641334546707725,8.468731241548126,27.961242029351503,Loamy,52.45779056195475,1.84
6,Western,Maize,91.23386723030319,57.3746629463504,9.505084214900656,21.376693054980244,Clay,59.185448372951555,7.7
7,Central,Tea,111.55479044689223,57.87594596432503,8.409281225541584,25.882818892685492,Clay,100.0,3.87
10,Western,Wheat,80.51281891395264,11.446548413087797,5.263877767109762,23.1614776101104,Clay,54.43012967516155,2.98
7,Nyanza,Tea,114.74972131630781,44.42233211698487,8.400403751475451,23.52508356597101,Sandy,49.693679879353624,3.79
10,Rift Valley,Wheat,123.07407531835072,66.90315942368643,11.077179010322936,23.44843832052237,Clay,81.01715117501827,8.61
3,Coast,Wheat,111.00576072767686,49.02205633051789,9.820427879509852,21.46298068651766,Sandy,38.84320219339189,7.36
2,Western,Beans,93.99989676706161,21.8962030639285,10.730004122396853,23.957703102279986,Clay,66.47089135041341,5.47
9,Rift Valley,Wheat,126.7461868786691,48.951910988450614,7.319539198183069,23.812055333634536,Loamy,100.0,6.32
8,Central,Beans,137.67762598277636,84.08211032510982,14.68687165886464,24.723720745220188,Loamy,46.82596116769899,6.53
12,Rift Valley,Beans,76.38403690228616,74.93783431069438,5.2953066537808775,24.253515437078587,Sandy,40.2705327139193,2.69
10,Coast,Beans,176.4372951898508,48.759919812679364,11.950241188346874,26.39398364883671,Loamy,47.512281970634525,10.08
7,Western,Maize,116.05647470862954,69.02898554116173,14.727564371839847,26.770525848142107,Sandy,83.47539352520478,4.7
9,Nyanza,Maize,120.7539849177939,42.669859592638964,11.923632370995582,20.848130034516597,Sandy,86.87165079978719,6.52
4,Central,Wheat,148.32857693026227,15.922568263465621,9.18990309174068,26.606317501772313,Loamy,62.31116804532237,6.49
4,Western,Beans,129.32864525054006,31.510680237408913,7.886811813348084,20.440990718670438,Sandy,80.24818606001604,3.6
1,Coast,Maize,158.1254653565298,81.25777537016396,14.144350604185025,25.763567664413205,Loamy,90.85382991267984,9.73
8,Central,Beans,131.48496660807297,44.52013836341391,4.308100298953308,25.859216354108607,Clay,96.81019621644738,6.94
12,Eastern,Tea,95.50250501438248,45.13232041249964,6.119502958481426,18.26604932501249,Clay,66.30497078230228,7.73
3,Rift Valley,Tea,134.46014100824408,44.00323607450239,8.409768938033114,24.27893773958823,Loamy,35.477924234950194,4.1
7,Coast,Tea,74.25095170717353,88.08273179146013,14.950615030047992,22.594511659919053,Loamy,57.6868161638547,3.39
12,Eastern,Wheat,124.34238823106092,82.51917830724126,11.519070544163585,21.723704226193874,Loamy,63.59793707597114,5.64
2,Western,Beans,118.67080037422157,94.37560466896268,6.127816965959019,28.052556992097017,Loamy,66.11591805132414,7.21
2,Nyanza,Tea,111.67532570909842,46.819095791998976,8.758769178460385,22.038962578087745,Clay,67.1821089848692,5.06
7,Central,Maize,114.85849954244277,55.9124897749419,7.542707423614822,21.58086921264585,Sandy,86.78341896896004,4.72
6,Rift Valley,Tea,44.726038180094434,19.66714901158418,7.16084403106586,24.227084820015282,Sandy,89.11642640031371,0.0
3,Central,Tea,98.05100369036154,79.53868852236549,13.915558234227117,26.05676923889525,Clay,67.42489519112824,7.07
9,Western,Tea,123.71379604564459,26.6444089746413,4.5130274829459776,23.57505424196962,Sandy,86.47727314077727,8.46
10,Central,Wheat,126.39425567989602,54.335511275252586,16.435123422937494,27.499111637007758,Clay,75.36492049946634,6.7
6,Rift Valley,Maize,78.89299436296167,28.05394944734312,13.31291876073849,25.592926985892273,Sandy,70.96758959293858,4.95
10,Western,Beans,170.62831363458804,38.22266346522608,14.363446682414793,17.46536604080571,Loamy,83.59816235664945,7.03
10,Central,Maize,85.35300607141997,33.254751379005995,8.148241951898967,22.411599109478974,Loamy,71.08378072356874,4.71
6,Nyanza,Beans,158.77828802106947,37.84249478648364,9.400237123683562,22.3144737019449,Loamy,100.0,7.75
1,Coast,Wheat,137.0877744748674,39.21754593702043,4.267392741901152,25.43808286028827,Clay,48.42383249808161,5.64
4,Western,Wheat,94.15090760624787,39.03462410149846,7.9013503717327875,16.125548830877666,Clay,62.27243651361974,3.29
10,Coast,Wheat,191.0124357043805,66.66667823560614,11.974619390572604,31.647029126153164,Sandy,68.10221654569075,5.55
6,Western,Wheat,72.2545267297408,27.902744138749597,15.184252247125585,25.59307828468263,Sandy,76.59179035686986,3.21
6,Nyanza,Beans,156.76616694440006,54.410828540277336,5.571372732790193,24.446630411753073,Sandy,89.01940730654633,6.98
11,Coast,Tea,160.02329272171914,74.35918304611117,8.537976252058936,27.544703149257437,Clay,69.63402149145764,6.32
12,Eastern,Beans,93.1751916369342,39.73607270973208,9.39480311906991,31.030962158437873,Sandy,48.66655525740689,4.5
5,Rift Valley,Maize,175.69861200257316,35.641622185047964,4.416843191230059,26.61223993376521,Loamy,82.63770844682506,6.65
1,Eastern,Wheat,109.9981394160419,45.389507496394984,12.3653969670336,26.84643928941486,Sandy,81.32438149212946,6.72
8,Central,Wheat,131.5477451711943,73.59450416721421,7.104038673029564,24.392070073393146,Loamy,40.87212010930891,8.74
5,Nyanza,Maize,130.41287355084881,53.882152619067156,9.218438595291904,23.575422739899157,Clay,69.942937994938,5.87
12,Eastern,Beans,114.62765034117808,39.375714107848026,8.19220251235249,22.572613667985298,Loamy,46.14787253979553,1.89
12,Western,Tea,152.43233092639127,59.677533023760795,6.842645977121302,21.521664024856374,Loamy,60.03023353746906,5.43
12,Central,Tea,151.73954882208852,27.954157003271533,9.971820058077782,21.938957700901508,Loamy,56.457866095558,5.0
5,Central,Maize,50.05872107047277,63.62719020885896,9.13756168572791,19.94833210697105,Clay,82.13897047362978,0.77
7,Eastern,Tea,172.1736097151261,58.17214615403535,8.512568470885338,23.77238564794493,Clay,71.75245261258276,9.51
4,Eastern,Beans,53.50032047857303,43.84383057722232,7.086153513278629,18.945997268320838,Clay,50.71613498865959,3.58
6,Nyanza,Beans,161.3018481736663,33.22828403105538,11.278098683131821,24.572749572431132,Clay,83.20098944436013,6.46
4,Rift Valley,Maize,165.06820547310332,32.266381554330856,16.61446907396914,23.891008175872976,Sandy,48.49291264107379,8.3
3,Eastern,Beans,76.36134279139208,60.69634672691821,10.55954893135651,24.440805895160064,Clay,74.95170685706415,3.74
7,Eastern,Wheat,103.5674284818166,74.57961004978124,13.984472859644516,22.433605289940022,Loamy,57.789839960626665,7.12
8,Coast,Maize,75.77181326056257,37.25384505942411,4.439112299386149,33.23058111054151,Clay,64.5148437620422,3.1
4,Western,Beans,111.40315878845058,59.167734071029685,10.631045757175078,28.08034770054094,Sandy,77.56406122057577,5.12
2,Coast,Maize,107.67862863257035,8.259459627958627,5.610526724115734,20.26637249974583,Sandy,77.82174098589293,1.7
12,Coast,Tea,151.18642129077358,38.30764538685601,4.092300289872394,24.698604262280696,Sandy,90.0545361033394,8.88
10,Central,Beans,172.41234984478433,49.37882134258196,7.042514370163855,22.17598157118803,Loamy,68.76619450492821,5.48
3,Rift Valley,Wheat,175.82735243159823,31.806331660363327,14.76759733765429,20.956560819877758,Clay,74.5967629444501,7.22
1,Western,Beans,97.51327893686792,31.26987250420808,13.800063314678582,19.979783786628197,Clay,63.433940163935134,0.3
8,Nyanza,Maize,111.63112505021888,36.64440887062227,10.9720188882176,25.29665007227776,Clay,72.72984823934196,7.05
3,Nyanza,Maize,52.66247231116199,55.84385456652746,3.8691977604402767,21.955859294791278,Loamy,76.59229072012768,6.17
12,Eastern,Beans,87.76519734015244,46.253419631872504,9.214877394448253,26.90347807207561,Loamy,68.52535228818437,4.62
10,Eastern,Wheat,158.5940653238983,5.235375333500556,11.206800035606943,26.981346643591316,Sandy,42.943742738612556,3.54
